,id,text
9004,1,"[""i'm"", 'watching', 'the', 'docuseries', 'on', 'the', 'challenger', 'and', ""i'm"", 'so', 'sad', 'about', 'it']"
9005,1,"['@lisaminchi', 'why', 'u', 'sad', 'bestie']"
9006,1,"['@danscavino', 'i', 'applaud', 'this', 'lady', 'i', 'stand', 'behind', 'her', '1000%', 'sad', 'though', 'that', 'the', 'globalists', 'are', 'entertained', 'by', 'our', 'ou', 'https://t', 'co/ajojl3zsd8']"
9007,1,"['@dcramban', 'it', 'is', 'really', 'sad', 'tht', 'here', 'at', 'pernote', '2', 'km', 'from', 'ramban', 'district', 'people', 'r', 'suffering', 'frm', 'light', 'problems', 'wh', 'https://t', 'co/2q4uhll2cc']"
9008,1,"['@hyyhdddaeng', 'i', 'swear', 'i', 'got', 'so', 'sad', 'when', 'i', 'saw', 'this']"
9009,1,"['@technobaee', 'sold', 'you', 'had', 'me', 'at', 'ben', 'bhmer', 'im', 'still', 'sad', 'he', 'wont', 'be', 'at', 'this', 'one', 'but', 'if', 'hes', 'there', 'in', 'the', 'fall', 'catch', 'me', 'there']"
9010,1,"['@abc11_wtvd', 'sad', 'part', 'of', 'this', 'is', 'the', 'cop', 'will', 'have', 'to', 'pull', 'up', 'stakes', 'and', 'relocate', 'hell', 'always', 'be', 'a', 'target', 'of', 'viole', 'https://t', 'co/dmnldwzdli']"
9011,1,"['@radhikadubjp', 'sad', 'thing', 'is', 'population', 'more', 'than', 'the', 'resources', 'available', 'didi']"
9012,1,"['@sottbhttbh', 'same', 'its', 'so', 'sad']"
9013,1,"['george', 'may', 'have', 'been', 'the', 'absolute', 'best', 'eye', 'candy', 'but', 'im', 'cant', 'say', 'im', 'sad', 'to', 'see', 'the', 'back', 'off', 'him', 'such', 'a', 'good', 'https://t', 'co/bauuyvq7a7']"
9014,1,"['yup', 'quite', 'sad', 'one', 'https://t', 'co/4d3lbdrju4']"
9015,1,"['@galindes', 'because', 'it', 'starts', 'with', 'the', 'pedophilian', 'corrupt', 'gvrnmt', 'and', 'child', 'trafficking', 'all', 'around', 'the', 'world', 'and', 'mex', 'https://t', 'co/1ej0armsko']"
9016,1,"[""i'm"", 'just', 'starting', 'my', 'thirties', 'and', ""i'm"", 'turning', '31', 'this', 'year', ""don't"", 'be', 'sad', 'friend', 'https://t', 'co/uwmvcbbz9e']"
9017,1,"['@khushbookhan_', 'sad', 'even', 'i', 'have', 'helped', 'so', 'many', 'patients', 'but', 'now', ""it's"", 'getting', 'very', 'scary', ""can't"", 'see', 'the', 'patients', 'lo', 'https://t', 'co/b7fk832tvk']"
9018,1,"['these', 'rose', 'ceremonies', 'are', 'getting', 'sad', 'hey', 'thebachelorettesa']"
9019,1,"['this', 'is', 'really', 'sad', 'https://t', 'co/t62gf6lz4b']"
9020,1,"['@mandlajivindava', 'this', 'is', 'sad', 'how', 'i', 'wish', 'you', ""could've"", 'hidden', 'the', 'victims', 'face', 'to', 'prevent', 'further', 'harm']"
9021,1,"['@ariibuildsyt', '@ashleytheuni', 'haha', 'thats', 'kinda', 'sad', 'your', 'bday', 'is', 'also', 'known', 'as', 'marijuana-']"
9022,1,"['@rayanel03', '@christianwalk1r', 'you', 'watch', 'the', 'video', 'the', 'girl', 'had', 'a', 'knife', 'and', 'was', 'going', 'after', 'another', 'person', 'the', 'ent', 'https://t', 'co/trfuomehkw']"
9023,1,"['damn', 'thing', 'almost', 'had', 'a', 'nigga', 'teary-eyed', 'in', 'speedway', 'some', 'shit', 'is', 'just', 'sad', 'now', 'https://t', 'co/o1fpjh77fn']"
9024,1,"['@aottrades', 'biden', 'is', 'trying', 'his', 'best', 'to', 'ruin', 'this', 'great', 'nation', 'i', 'am', 'truly', 'sad', 'today']"
9025,1,"['@methadosa', '@bungie', 'now', 'let', 'me', 'proceed', 'to', 'do', 'one', 'set', 'and', 'use', 'that', 'set', 'forever', 'the', 'sad', 'thing', 'for', 'me', 'is', 'no', 'longer', 'i', 'c', 'https://t', 'co/ipad59j2ix']"
9026,1,"['@enn_nafnlaus', '@rmattila74', 'i', 'think', '6', 'out', 'of', '130k', 'who', 'got', 'the', 'az', 'got', 'it', 'in', 'norway', 'very', 'sad']"
9027,1,"['its', 'sad', 'that', 'the', 'only', 'time', 'i', 'get', 'dressed', 'up', 'and', 'made', 'up', 'is', 'for', 'my', 'doctor', 'appointments']"
9028,1,"['@jonnajarian', '@halftimereport', 'for', 'sure', 'someone', 'knew', 'the', 'sad', 'part', 'higher', 'taxes', ""doesn't"", 'mean', 'more', 'money', 'into', 'treasury', 'https://t', 'co/7ha1mgidyx']"
9029,1,"['sad', 'nece', 'i', 'da', 'moze']"
9030,1,"['@ihugphoebe', '12', 'looks', 'like', 'the', 'pringles', 'man', 'if', 'he', 'like', 'got', 'fired', 'or', 'something', 'and', 'now', 'hes', 'sad']"
9031,1,"['@culturedbronte', 'i', 'am', 'sad', 'rn']"
9032,1,"['@mercedesamgf1', 'so', 'sad']"
9033,1,"['@hersheys', 'my', 'symphony', 'is', 'missing', 'a', 'piece', 'on', 'first', 'open', 'am', 'i', 'still', 'going', 'to', 'eat', 'it', ""you're"", 'darn', 'right', 'but', ""it's"", 'sti', 'https://t', 'co/wdxv0lwapw']"
9034,1,"['@stephan01348570', '@kingofwish', 'it', 'really', 'is', 'sad', 'that', 'between', 'crappy', 'parenting', '&amp', 'publicscrewalindoctrination(thank', 'y', 'https://t', 'co/erzur44m8o']"
9035,1,"['but', 'im', 'sad', 'anyway']"
9036,1,"['listening', 'to', 'sad', 'country', 'music']"
9037,1,"['bro', 'like', 'yeah', 'im', 'not', 'trying', 'to', 'mess', 'with', 'no', 'crusty', 'feet', 'but', 'like', 'were', 'not', 'stopping', 'there', 'like', 'its', 'just', 'sad', 'https://t', 'co/5phfpor4gl']"
9038,1,"['im', 'crying', 'while', 'scrolling', 'tiktok', 'the', 'amount', 'of', 'sad', 'manga', 'and', 'spoilers', 'pay', 'my', 'therapy', 'now']"
9039,1,"['@lesmckeownuk', 'so', 'sad', 'to', 'hear', 'the', 'news', 'you', 'left', 'behind', 'a', 'whole', 'lot', 'of', 'love', 'smiles', 'wonderful', 'songs', '&amp', 'memories', 'le', 'https://t', 'co/igispbwoer']"
9040,1,"['these', 'people', 'really', 'believe', 'that', 'j', 'k', 'rowling', 'own', 'them', 'anything', 'and', 'its', 'so', 'sad', 'to', 'hear', 'that', 'in', 'adulthood', 'people', 's', 'https://t', 'co/tobqzp4d5j']"
9041,1,"['@daydavonne_', 'so', 'the', 'better', 'response', 'is', 'to', 'just', 'let', 'that', 'girl', 'get', 'stabbed', 'if', 'thats', 'your', 'position', 'i', 'understand', 'b', 'https://t', 'co/ywjfae7cjt']"
9042,1,"['@ixzianna', 'you', 'are', 'doing', 'amazing', 'and', ""i'm"", 'sad', 'that', 'people', 'only', 'see', 'the', 'surface-level', 'frivolous', 'things', 'you', 'deserve', 'better']"
9043,1,"['sad', 'to', 'learn', 'about', ""anthonypowell's"", 'death', 'he', 'designed', 'so', 'many', 'of', 'my', 'favourite', 'films', 'https://t', 'co/l6hyynnjge']"
9044,1,"['extremely', 'sad', 'imrankhancancelexams']"
9045,1,"['@paricyte', '@jschlatt', '@lighttophat', 'this', 'is', 'so', 'sad']"
9046,1,"['@talkradio', 'so', 'sad', 'to', 'hear']"
9047,1,"['im', 'really', 'fucking', 'sad', 'someone', 'buy', 'me', 'a', 'plant', 'please']"
9048,1,"['my', 'manager', 'just', 'told', 'me', 'shes', 'applying', 'for', 'a', 'transfer', 'and', 'i', 'think', 'she', 'was', 'expecting', 'me', 'to', 'be', 'sad', 'when', 'i', 'tell', 'yall', 'https://t', 'co/lwb4jdjfni']"
9049,1,"['@waqarvick', 'sad', 'story', 'went', 'to', 'an', 'unjust', 'war', 'to', 'die', 'by', 'friendly', 'fire', 'should', 'have', 'stuck', 'to', 'football']"
9050,1,"['@lifesafeast', 'what', 'makes', 'me', 'sad', 'now', '(and', ""i'm"", 'very', 'happy', 'with', 'biden', ')', 'is', 'that', 'the', 'us', 'may', 'have', 'permanently', 'lost', 'the', 'tr', 'https://t', 'co/gk6vbfrarg']"
9051,1,"['@salim_merchant', 'very', 'sad']"
9052,1,"['@upheseesmedown', '@cmoh_alberta', 'correct', 'she', 'will', 'not', 'return', 'any', 'of', 'my', 'calls', 'or', 'emails', 'very', 'sad']"
9053,1,"['@elderscrolls', '@bethesdastudios', 'is', 'it', 'sad', 'that', 'my', 'current', 'skyrim', 'run', 'is', 'literally', 'that', 'xd', ""i'm"", 'already', 'a', 'thane', 'in', 'wh', 'https://t', 'co/eife5mkdwy']"
9054,1,"['@sharonbarbour', 'desperately', 'sad', 'a', 'lifelong', 'friend', 'and', 'lovely', 'man']"
9055,1,"['@lesmckeownuk', 'so', 'very', 'sad', 'that', 'les', 'has', 'passed', 'so', 'soon', 'too', 'young', 'my', 'sisters', 'and', 'friends', 'were', 'great', 'followers', 'of', 'th', 'https://t', 'co/mnhwijhhxt']"
9056,1,"['@_mightysavior', 'pls', 'pls', 'pls', ""we're"", 'all', 'so', 'sad', 'and', 'tired', 'really', 'hoping', 'this', 'will', 'all', 'end', 'soon', ':(']"
9057,1,"['the', 'writer', 'was', 'watching', 'the', 'spanish', 'princess', 'and', 'wrote', 'a', 'starter', 'for', 'a', 'character', 'that', 'she', 'isnt', 'interacting', 'with', 'an', 'https://t', 'co/5licclc6h6']"
9058,1,"['whit', 'and', 'martin', 'im', 'so', 'sad']"
9059,1,"['@canthideyourhrt', 'yep', 'i', ""don't"", 'know', 'anything', 'about', 'kp0p', ""''culture''"", 'but', 'as', 'i', 'saw', 'labels', 'promote', 'solo', 'activities', 'for', 'https://t', 'co/hoyddm1yy8']"
9060,1,"['@justin_ling', 'so', 'incredibly', 'sad']"
9061,1,"['@chadsullins', '@drewtica1', '@jlcx5_2', '@mammakas101', '@steviestacks84', '@cammill39745910', 'i', 'can', 'remember', 'as', 'a', 'kid', 'something', 'ha', 'https://t', 'co/tt6tqzctqx']"
9062,1,"['i', ""don't"", 'think', ""he's"", 'sad', 'because', 'he', 'regrets', 'his', 'actions', 'i', 'think', ""he's"", 'overwhelmed', 'because', ""he's"", 'completely', 'out', 'of', 'his', 'https://t', 'co/zbi4zc3qmj']"
9063,1,"['@dreamsm22354106', '@sad_istfried', '@answeringranboo', 'i', 'have', 'bad', 'news', 'for', 'you', 'buddy']"
9064,1,"[""that's"", 'really', 'sad', 'that', 'u', 'have', 'never', 'gotten', 'along', 'with', 'anyone', 'ever', 'america', 'ignorance', 'https://t', 'co/7fqqlebhqs']"
9065,1,"['@oceansoriginals', 'a', 'very', 'sad', 'way', 'to', 'wake', 'up']"
9066,1,"['@cambreamays', 'omm', 'thats', 'sick', 'can', 'go', 'see', 'bitches', 'be', 'around', 'niggas', 'on', 'blocks', 'and', 'erics', 'thats', 'sad', '&amp', 'pathetic']"
9067,1,"['all', 'i', 'do', 'is', 'get', 'so', 'fucking', 'sad']"
9068,1,"['i', 'feel', 'so', 'sad', 'today', 'wtf']"
9069,1,"['@ani', 'sad', 'government', 'has', 'failed', 'miserably']"
9070,1,"['@simply_sammuel', 'sad', 'times', ':(']"
9071,1,"['@huffpost', 'wow', 'bc', 'they', 'were', 'mexican', 'sad']"
9072,1,"['@thatgoldenbar', 'yeah', 'and', 'she', 'cant', 'get', 'that', 'divorce', 'she', 'has', 'soo', 'can', 'u', 'try', 'talking', 'to', 'her', 'about', 'it', 'i', 'hate', 'seeing', 'my', 'boss', 'to', 'be', 'sad']"
9073,1,"['very', 'sad', 'to', 'see', 'grown', 'ass', 'women', 'acting', 'their', 'shoe', 'size']"
9074,1,"['catching', 'up', 'on', 'the', 'latest', '(uk)', 'episode', 'of', '@greysabc', 'omg', 'i', 'miss', 'georgeomalley', 'these', 'flashbacks', 'are', 'making', 'me', 'sad']"
9075,1,"['the', 'perks', 'of', 'being', 'a', 'wallflower', 'a', 'sad', 'larry', 'fanfic', 'and', 'an', 'episode', 'of', 'tfatws', 'sign', 'me', 'up', 'for', 'crying', 'my', 'eyes', 'out', 'yes']"
9076,1,"['@bbcbreaking', 'sad', 'news', 'i', 'remember', 'the', 'songs', 'the', 'fans', 'and', 'the', 'tartan', 'scarves', 'and', 'trousers', 'proper', 'boy', 'band', 'of', 'the', '70s']"
9077,1,"['@role_play_chat', 'i', 'like', 'games', 'about', 'vampires', 'being', 'sad', 'in', 'different', 'places', 'the', 'idea', 'of', 'not-winning', 'is', 'the', 'very', 'core', 'https://t', 'co/azr7tunrbl']"
9078,1,"['@aurangtweets', 'i', 'find', 'myself', 'and', 'my', 'grandma', 'in', 'this', 'pic', 'sad', 'she', 'is', 'no', 'more', 'the', 'devastating', 'year', 'took', 'her', 'away', 'forever']"
9079,1,"['i', 'actually', 'havent', 'cried', 'yet', 'or', 'in', 'a', 'long', 'time', 'because', 'theres', 'nothing', 'to', 'be', 'that', 'sad', 'about']"
9080,1,"['@kithseungmin', 'help', 'thats', 'so', 'sad']"
9081,1,"['forget', 'where', 'i', 'just', 'heard', 'this', 'but', 'some', 'bygone', 'country', 'that', 'fucked', 'itself', 'made', 'it', 'illegal', 'to', 'be', 'sad', 'because', 'then', 'https://t', 'co/edh3roarf5']"
9082,1,"['@yesthatcherdead', 'sad', 'news', 'lovely', 'chap', 'whom', 'i', 'had', 'the', 'pleasure', 'of', 'meeting', 'many', 'times']"
9083,1,"['@sleesi17', ""it's"", 'awful', 'i', 'am', 'already', 'afraid', 'to', 'go', 'out', 'much', 'due', 'to', 'this', 'virus', 'now', 'this', ""it's"", 'crazy', 'why', 'people', 'are', 'https://t', 'co/oe3w0l7iis']"
9084,1,"['i', 'binged', 'and', 'im', 'so', 'fucking', 'sad', 'and', 'disgusted']"
9085,1,"['cat', 'blanc', 'had', 'no', 'right', 'to', 'be', 'that', 'sad']"
9086,1,"['so', 'sorry', 'friend', 'right', 'now', 'she', 'is', 'in', 'a', 'better', 'place', 'i', 'feel', 'so', 'sad', 'rn', 'for', 'u', 'maybe', 'try', 'fish', 'im', 'not', 'joking', 'they', 'https://t', 'co/yopnfuavv9']"
9087,1,"['i', 'just', 'realized', 'how', 'different', 'i', 'was', 'before', 'wa', 'jud', 'ko', 'uwaw', 'ayy', 'sayaw', 'goooo', 'kanta', 'goooo', 'for', 'grades', 'sad', 'btaw', 'but', 'wat', 'https://t', 'co/stbyqsubwp']"
9088,1,"['sad', 'but', 'true', '@followmeyara', '@facturalos', '@kabeerraja786', '@rashidmurad', '@gulbukhari', 'https://t', 'co/pw5n552l6g']"
9089,1,"['@quelqudeux', '@bootleggirl', 'maybe', 'there', ""wouldn't"", 'have', 'to', 'be', 'so', 'many', 'sad', 'dad', 'games', 'if', 'all', 'these', 'developers', 'stopped', 'spen', 'https://t', 'co/14q0jh2yxg']"
9090,1,"['@sad_heina', 'deltron3030', 'buddy', 'divise', 'a', 'virus', 'turbulence', 'remix']"
9091,1,"['@firew_asrat', 'sad', 'when', 'was', 'it']"
9092,1,"['@timjdillon', 'i', 'know', 'youre', 'fat', 'and', 'white', 'but', 'damn', 'youre', 'dumb', 'too', 'sad']"
9093,1,"['sad', 'today']"
9094,1,"['@kyouchubby', ""where's"", 'tf', 'is', 'rohan', 'u', 'put', 'the', 'alien', 'but', 'no', 'rohan', 'me', 'sad', 'but', 'i', 'love', 'it']"
9095,1,"['or', 'maybe', 'i', 'was', 'just', 'extremely', 'sad', 'and', 'it', 'was', 'the', 'release', 'i', 'needed', 'not', 'that', 'the', 'sex', 'was', 'actually', 'that', 'good', 'lmfaooooo']"
9096,1,"['my', 'friends', 'who', 'listen', 'to', 'kali', 'all', 'live', 'in', 'la', 'im', 'sad', 'bc', 'i', 'want', 'to', 'have', 'like', 'a', 'little', 'get', 'together', 'but', 'no', 'friends']"
9097,1,"['@peabodypress', '@therickwilson', ""what's"", 'sad', 'about', 'the', 'state', 'of', 'politics', 'today', 'is', 'that', 'josh', 'holmes', 'business', 'made', '$13', 'mil', 'https://t', 'co/8cfbcpdvxl']"
9098,1,"['@elmelloiii', 'literally', 'no', 'one', 'heavily', 'involved', 'in', 'fandom', 'disk', 'horse', 'can', 'be', 'normal', 'about', 'shipping', 'its', 'so', 'sad', 'you', 'eit', 'https://t', 'co/us8zrys63m']"
9099,1,"['@mostlybree', 'i', 'guess', 'genuinely', 'sad', 'but', 'hilarious', 'is', 'kind', 'of', 'my', 'fandom', 'jam', 'anyway']"
9100,1,"['some', 'of', 'you', 'bitches', 'really', 'be', 'seeking', 'the', 'wrong', 'attention', 'and', 'its', 'sad']"
9101,1,"['@myarrse', '@socialistdawn', 'boohoo', 'so', 'so', 'sad', 'not']"
9102,1,"['its', 'sad', 'that', 'ive', 'been', 'posting', 'this', 'gif', 'every', 'year', 'ano', 'shine', 'di', 'tayo', 'uusad', 'lols', 'https://t', 'co/p7qlcvaibu']"
9103,1,"['@capt_mishra', 'so', 'sad', 'you', 'might', 'had', 'approached', 'any', 'of', 'aam', 'aadmi', 'mohalla', 'clinics', 'or', 'polyclinics']"
9104,1,"['im', 'sad', 'https://t', 'co/mbha9l23jx']"
9105,1,"['im', 'sad', 'i', 'miss', 'him']"
9106,1,"['@privetass', 'this', 'is', 'actually', 'very', 'sad']"
9107,1,"['another', 'sad', 'news', 'thank', 'you', 'for', 'all', 'those', 'timeless', 'melodies', 'of', 'the', '90s', 'your', 'music', 'will', 'live', 'on', 'forever', 'https://t', 'co/3nap0kabe1']"
9108,1,"['@trashp0ster', '@randalljsanders', 'it', 'is', 'so', 'sad']"
9109,1,"['@dodgerpreston', 'yes', 'very', 'sad', '-', 'no', 'news', 'what', 'happened', 'just', 'at', 'home', 'it', 'said']"
9110,1,"['its', 'so', 'sad', 'i', 'just', 'wanna', 'kms']"
9111,1,"['im', 'so', 'over', 'third', 'trimester', 'im', 'always', 'sad', 'im', 'crying', 'over', 'tv', 'shows', 'characters', 'just', 'everything', 'making', 'me', 'sad']"
9112,1,"['sad', 'generation', 'ilo', ""groove'a"", 'saturday']"
9113,1,"['this', 'is', 'so', 'sad', 'https://t', 'co/ukxe9dadty']"
9114,1,"['just', 'finished', 'snowfall', 'now', 'im', 'sad']"
9115,1,"['@mcdonalds', 'where', 'is', 'spain', ""i'm"", 'so', 'sad', 'now']"
9116,1,"['movies', 'that', 'i', 'always', 'play', 'for', 'sad', 'days', 'are', 'eat', 'pray', 'love', '&amp', 'the', 'secret', 'life', 'of', 'walter', 'mitty']"
9117,1,"['@keith_tino_zw', ""it's"", 'sad']"
9118,1,"['@pepsiespicie', 'oh', 'my', 'god', 'that', 'makes', 'me', 'so', 'sad']"
9119,1,"['@mrandyngo', 'at', 'least', 'our', 'anarchists', 'in', 'the', 'us', 'actually', 'know', 'how', 'to', 'break', 'windows', 'well', 'sometimes', 'anyway', 'but', 'this', 'is', 'just', 'sad']"
9120,1,"['@0_politics2', 'sad', 'individuals', 'get', 'a', 'job']"
9121,1,"['@snowyrying', 'fndjchdb', 'bestie', 'ur', 'like', 'so', 'sad', 'hwo', 'do', 'i', 'know']"
9122,1,"['@romanoffsnebula', 'no', 'youre', 'so', 'right', 'a', 'majority', 'of', 'them', 'just', 'treated', 'him', 'like', 'a', 'soldier', 'not', 'an', 'actual', 'human', 'and', 'its', 'so', 'sad']"
9123,1,"['@tamikaa53160605', 'this', 'is', 'sad', 'but', 'so', 'true', 'prayers', 'to', 'our', 'youth']"
9124,1,"['@ohshqdw', 'im', 'sad']"
9125,1,"['@nintendoamerica', '@wayforward', 'thats', 'a', 'amazing', 'that', 'i', 'will', 'purchase', 'when', 'i', 'can', 'and', 'its', 'so', 'sad', 'since', 'i', 'dont', 'have', 'a', 'https://t', 'co/colis49hko']"
9126,1,"['@therealsitts', 'sad', 'times', 'john']"
9127,1,"['very', 'sad', 'to', 'hear', 'of', 'the', 'sudden', 'death', 'of', 'lesmckeown', 'baycityrollers', 'brought', 'me', 'so', 'much', 'pleasure', 'in', 'the', '70s', 'much', 'love', 'to', 'his', 'family', 'xxx']"
9128,1,"['@uwibbit', 'though', ""i'm"", 'sad', 'because', ""i'm"", 'sure', 'there', 'will', 'be', 'no', 'french', 'translation', 'of', 'it', '):', 'the', 'aa', 'series', 'french', 'translat', 'https://t', 'co/duxnfdr3zb']"
9129,1,"['65', 'is', 'no', 'age', 'so', 'sad', 'https://t', 'co/yiujacmzri']"
9130,1,"['@red_marxist', 'i', 'loved', 'his', 'views', 'at', 'first', 'and', 'then', 'he', 'started', 'drifting', 'towards', 'the', 'very', 'anti', 'china', 'views', 'and', 'sided', 'wi', 'https://t', 'co/2gswwuvrpy']"
9131,1,"['@shonisvape', 'bestie', 'are', 'you', 'ok', 'you', 'keep', 'posting', 'kinda', 'sad', 'stuff']"
9132,1,"['@timetosaygood15', '@joanmacinnis', '@stevenjduffield', '@tedcruz', '@johnkennedyla', 'so', 'sad', 'you', 'were', 'mute', 'the', 'whole', 'whole', 'in', 'con', 'https://t', 'co/9udqri57vo']"
9133,1,"['looking', 'at', 'all', 'of', 'smittys', 'operators', 'automatically', 'puts', 'him', 'on', 'my', 'roblist', 'i', 'want', 'them', 'all', 'i', 'stopped', 'playing', 'when', 'rose', 'came', 'out', 'and', 'i', 'am', 'sad']"
9134,1,"['these', 'are', 'on', 'you', '@frontex', 'we', 'are', 'sad', 'and', 'angry', 'and', 'we', 'will', 'not', 'forget', 'https://t', 'co/bvyaw7ivhj']"
9135,1,"['i', 'made', 'myself', 'sad', 'with', 'the', 'whole', 'nini', 'nooni', 'thing', 'and', 'now', 'the', 'more', 'i', 'say', 'it', 'the', 'more', 'it', 'reminds', 'me', 'of', 'nunu', 'nana']"
9136,1,"['i', 'still', 'sad']"
9137,1,"['mp', '@eranwick', 'on', 'newsline', 'says', 'that', 'what', 'pres', '@gotabayar&amp', '@presrajapaksa', 'should', 'do', 'is', 'not', 'change', 'the', 'system', 'but', 'cha', 'https://t', 'co/txz1djzgik']"
9138,1,"['@freequeenofpop1', 'i', 'feel', 'like', 'her', 'entire', 'team', 'was', 'in', 'cahoots', 'to', 'put', 'her', 'where', 'she', 'is', 'now', 'they', 'knew', 'she', 'was', 'strong', 'e', 'https://t', 'co/ewnjzjd1cv']"
9139,1,"['@pokalilisa', 'yeah', 'i', 'trust', 'god', 'dont', 'be', 'sad', 'too', 'okay']"
9140,1,"['@gafollowers', 'i', 'think', 'we', 'can', 'all', 'agree', 'that', 'her', '6', 'year', 'olds', 'didnt', 'say', 'that', 'at', 'all', 'im', 'sure', 'her', '6', 'old', 'doesnt', 'care', 'https://t', 'co/5pg8fxx2fl']"
9141,1,"['@gbellseattle', 'not', 'our', 'nation', 'one', 'sad', 'person', 'making', 'an', 'ignorant', 'comment', 'she', 'does', 'not', 'speak', 'for', 'all', 'of', 'us']"
9142,1,"['messy', 'playlist', 'just', 'gave', 'you', 'random', 'sad', 'wave']"
9143,1,"['i', 'really', ""don't"", 'know', 'how', 'can', 'i', 'reach', 'out', 'to', 'ronen', 'with', 'my', 'tweet', ""i'm"", 'sad']"
9144,1,"['@thepennyhoarder', 'i', 'am', 'kind', 'of', 'sad', 'that', 'the', 'pandemic', 'is', 'slowing', 'down', 'high', 'schools', 'are', 'reopening', 'i', 'hate', 'high', 'scho', 'https://t', 'co/nqjmsvd7fj']"
9145,1,"['not', 'happy', 'not', 'sad', 's']"
9146,1,"[""i'm"", 'really', 'sad', 'cause', 'i', 'feel', 'like', ""kingdom's"", 'so', 'cringey', 'just', 'give', 'ikon', 'a', 'comeback', 'pls']"
9147,1,"['earth', 'day', 'faq:', '1)', 'wtf', 'is', 'this', '2)', 'why', 'should', 'anyone', 'care', ""it's"", 'funny', 'because', ""it's"", 'true', '&amp', 'actually', 'quite', 'sad', 'https://t', 'co/dlesgm8zyn']"
9148,1,"['@swaygainz', '@brycehall', 'dis', 'made', 'me', 'sad', 'he', 'deserves', 'the', 'world']"
9149,1,"['kinda', 'sad', 'i', 'wish', 'i', 'paid', 'more', 'attention', 'to', 'my', 'professors', 'and', 'lectures', 'this', 'semester', 'i', 'couldve', 'learned', 'a', 'lot', 'more', 'than', 'i', 'did', 'sucks']"
9150,1,"['@cnn', 'sad', 'that', 'there', 'even', 'needs', 'to', 'be', 'a', 'bill', 'to', 'get', 'those', 'lacking', 'any', 'form', 'of', 'intelligence', 'to', 'stay', 'the', 'f---', 'out', 'of', 'https://t', 'co/gdbwevmpxb']"
9151,1,"['@briannaruzicka', '@wawa', 'i', 'got', 'buffalo', 'mac', 'and', 'cheese', 'with', 'chicken', 'tenders', 'and', 'there', 'was', 'no', 'buffalo', 'sauce', 'so', 'it', 'was', 'big', 'sad', 'lol']"
9152,1,"['fuck', 'these', 'crocodile', 'tears', 'if', 'he', 'was', 'actually', 'sad', ""he'd"", 'do', 'something', 'about', 'it', 'this', 'is', 'like', 'every', 'other', 'presser', 'whe', 'https://t', 'co/l2j8qaxedi']"
9153,1,"[""it's"", 'okay', 'to', 'be', 'mad', ""it's"", 'okay', 'to', 'feel', 'sad', 'just', ""don't"", 'let', 'it', 'consume', 'you']"
9154,1,"['@yourwullie', 'but', 'where', 'did', 'all', 'the', 'money', 'go', 'very', 'sad']"
9155,1,"['the', 'priest', ""didn't"", 'choose', 'her', 'are', 'you', 'kiddinv', 'im', 'so', 'sad', 'https://t', 'co/jognnfp8sd']"
9156,1,"['@marksjordan', 'very', 'sad']"
9157,1,"['@roylane15522372', '@columbiabugle', '@tuckercarlson', '@realcandaceo', 'youre', 'so', 'sad', 'seeing', 'a', 'man', 'murdered', 'like', 'a', 'chick', 'does', 'https://t', 'co/xbj3zfdg4d']"
9158,1,"['im', 'bad', 'type', 'make', 'your', 'mama', 'sad', 'type']"
9159,1,"['sad', 'i', 'cant', 'go', 'i', 'was', 'really', 'looking', 'forward', 'to', 'it', 'but', 'i', 'hope', 'everyone', 'going', 'has', 'fun', 'hopefully', 'theres', 'a', 'next', 'yea', 'https://t', 'co/uuazwqtpor']"
9160,1,"['i', 'fight', 'for', 'bts', 'as', '7', 'but', 'only', 'if', ""it's"", 'another', 'member', 'being', 'left', 'out', 'bc', 'if', ""it's"", 'jungkook', ""it's"", 'solo', 'behavior', 'right', 'i', 'https://t', 'co/zr9ofydwdb']"
9161,1,"['@nigeriasbest', 'not', 'a', 'sad', 'thing', 'if', 'you', 'ask', 'me']"
9162,1,"['@kingjames', '@simone_biles', 'i', 'agree', 'with', 'accountability', 'and', 'makhai', 'bryant', 'sadly', 'took', 'accountability', 'for', 'actions', 'with', 'https://t', 'co/olxqjxnakz']"
9163,1,"['relisten', 'to', 'happy', 'sad']"
9164,1,"['@justaminx', ""that's"", 'very', 'sad', 'but', 'quip', 'lash', 'is', 'free', 'on', 'steam', 'right', 'now', 'go', 'grab', 'it']"
9165,1,"['@sad_istfried', 'i', 'know', 'and', 'i', 'cant', 'get', 'anyone', 'to', 'take', 'my', 'shift', 'at', 'work', 'agh']"
9166,1,"['dershowitz', 'is', 'still', 'trying', 'to', 'become', 'relevant', 'sad', 'really', 'https://t', 'co/j7dvunwv9j']"
9167,1,"['@pavtr0', 'when', 'i', 'am', 'sad', 'they', 'come', 'up', 'in', 'my', 'head']"
9168,1,"['@theshanenation', ""we're"", 'in', 'a', 'sad', 'state', ""we're"", 'so', 'provincial']"
9169,1,"['sorry', 'to', 'hear', 'the', 'sad', 'news', 'ripshashitharoor']"
9170,1,"['@sangwoolandikk', 'happend']"
9171,1,"['im', 'way', 'too', 'pretty', 'to', 'be', 'sad']"
9172,1,"['i', 'am', 'so', 'fricking', 'sad', 'joontriever', 'precious', 'babie', 'https://t', 'co/kvezvbu1az']"
